Store Name,Store Link,Name,Phone,Email,Link
sj_computers_llc,https://www.ebay.com/usr/sj_computers_llc?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/305103934596?hash=item47099c9484:g:U00AAOSwpyBk7gnD&amdata=enc%3AAQAIAAAAwPtuqRQSWFFhWY%2FXbu90VWlTi%2Bnlwqq3%2BMAcK6T%2BYyIqFtVY36V2OiybGsNES%2FGNgAcAYeK%2BLrpVKO2WBkI%2FoxBYrcI22WmfvNY3mZ1zaEuv01r%2F%2FrLVlXDDjv%2BrOzYW%2B0uwRHASI16x%2BI15ZvwPwucOkE7P1nkxDOWKFUosYKfEizDwz%2FaZFcHDOJs8GOewq9zBAQX%2FqzIMPpugjFgdOEYdbDZ7jNd2XLsYC1%2FTSA2GKUIPd32G8o%2FrUIctLyFkow%3D%3D%7Ctkp%3ABk9SR86Jx7nkYg
inteliqo,https://www.ebay.com/usr/inteliqo?_trksid=p4429486.m3561.l2559,INTELIQO ENTERPRISES LIMITED,,,https://www.ebay.com/itm/155757575529?hash=item2443dffd69:g:z7kAAOSwznVk-FyO&amdata=enc%3AAQAIAAAA4M%2BFERvHR419IG7w6mxDkJ7xNubFeE09UwQwFuuHpV6%2Fx3Uru0ADmI%2ByykHrVUHKa9afhkHAahrjlHak%2FXyaJ1k5Yu1QKbwnDOeUDnvGvlYwIOKRhXhkieXQt%2FpM8lCM018Kf7kX9%2FuH06nOpjW7DgNBTgjOwNojOuh%2BZdQaWb7HuF6eP%2F2R0ofEfHNbDluTaRS4Kxc0UsJ8QFuVSGFESx8OKw2rkub%2BIT6VotCbcsMOlm3KNwi4XcG3LguM4a0jPZBQzZCGIt82bRtLg1TtAbs9RHxAkwjG9CBMAUNj191A%7Ctkp%3ABk9SR86Jx7nkYg
discountcomputerdepot,https://www.ebay.com/usr/discountcomputerdepot?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/264290279789?hash=item3d88eda16d:g:UNYAAOSwt1BlJL~e&amdata=enc%3AAQAIAAAA4C%2BpV07tnDq9ofPeaXvzXUStSkRWIs5K3lZ5Pw2VEd%2Bc2PneI9QbXzFv1vNaMQmcwcRU8mIPGByeRqRkPNvtegU4r%2BokDtFAB3MsFU%2BUEzWrBs8IP1jifviJGKDc91%2BxUOAQHiH%2FsH2Q8t76X2%2FNf6M2ip0rrxA9OBO0ym5xTGeGylkGowcfN%2B20Gey87afynBArgGWPY4o03nhE0UOEZ9dZp5iNn%2FlfifbJ3psxxVcluLwgzKPLwJxXwzybdphuY3Wx0UgZ2gHTMPdDdbaOpHn7QDxq9swQjE%2Bk6wwmwwtV%7Ctkp%3ABk9SR86Jx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901916560?hash=item5bf1fd0b90:g:URAAAOSwolFlEsCj&amdata=enc%3AAQAIAAAA4ANFVoCkX1Rde%2B5Mg4yQlcvROa%2FOvmYSifR5kStH4TwL0mq5ZfGoDUqiWq%2F9LNUCyH%2FDPNvA2Fmf9PSfcroqPBJHvzA8tOovRc%2BiaaS75uv7q17OxF9x1gYYXeYnPG25CrfGN11Kkjqh5bBLn7akstONlT9zaLe5SvltiRDTa13G%2BeUmaeDeQBPtuH50CXnR8ueXaZIgb8NxITrm1MqR02a2uiAbLG9Oaa%2F40DhokWNuVLOfQtZHgWjW3sTP9%2FzePwc05RZf0Myf%2BnmtjN%2Bq58yzGLi7TWMZuua12TMBAGF7%7Ctkp%3ABk9SR86Jx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901924021?hash=item5bf1fd28b5:g:Q40AAOSwz55lEsG5&amdata=enc%3AAQAIAAAAwFKNT%2FuSXomTc5LcPJ1hi063hFucbhOghjTBz4EbvrhVlbHPTq56BOhhBnIE5wJsdswfxp4glfXk%2FaWisC1aiagVMgO1RD6uLVpiKLO9OPg7txzEHG5x5nW71nxH1%2BCij3xtvPTCXD4YfMMMaTZSrxAdMbdoklrYUWSmJGLf%2Bufld6dw4HtSe35sTtJMxPkoC7qNYW5wyjPgJLAlrlb%2BAh%2BQZY9LvqCA1DmC2WiIObNxV%2FobTPfbSJ%2FgoVPCpM5DoQ%3D%3D%7Ctkp%3ABk9SR86Jx7nkYg
pcrenewed,https://www.ebay.com/usr/pcrenewed?_trksid=p4429486.m3561.l2559,PC Renewed Ltd, 02476460069, sales@pcrenewed.co.uk,https://www.ebay.com/itm/175902099126?hash=item28f49506b6:g:1SUAAOSwTZplAwN~&amdata=enc%3AAQAIAAAAwID4c69mwODdAFdCbk%2F%2FeQllEl7MWWHvThQj8oXyxWjjzGf0zZxIHrxFCZ96Yf7zuZ8YQQr8dk0aZy2GQ48FHvC2ENgQOY4r8P3WZ67I%2BepN9wtOudkAmH71qu0y%2B4ERULMkv8HhioKPkeR%2FUsDjJtsbsbUONGb3kTN3WmCBYSlCLl0KTcC8RMX8146GGowU9XJ7pDLmCpUYAWzaoQ%2BTqz%2BmJ0JaBM0vAiesC4lIcSckpGJQY5F4fG6GWpyGy9PJGg%3D%3D%7Ctkp%3ABk9SR86Jx7nkYg
electronic-store123,https://www.ebay.com/usr/electronic-store123?_trksid=p4429486.m3561.l2559,GB 366446178,,,https://www.ebay.com/itm/295575358940?hash=item44d1aa0ddc:g:kswAAOSw9FdkCUzW&amdata=enc%3AAQAIAAAA4IerXND%2BnHBJgawkqzrm7vZBQ5Q%2F8TxfaWH%2F1VUc1eNQzoaFEL44rOI%2FRFxH2OD%2F6LLG5EQ3cQuqj4Nr3UPQNS16NjcJFve6Ipl%2BwBLKOKxLfLsuogOIVewgUYiedjHVsVrx8%2Fr7ZtHnkyFO77%2BNXerw8VdBJCkdNQ3v%2BGHULGabgSbUU7gbFcdvuk%2FEKx21bLq5GaBX0vs1rcvCZb2uV%2BvoC3UQlrPdEcuUO6FeSJPEKV9pW9mIqOILbnkkW%2Fu4HsClYLJvL2EBrfslSTxmHh9loyee%2F7FdiioumKr1edKr%7Ctkp%3ABk9SR86Jx7nkYg
jotat_8885,https://www.ebay.com/usr/jotat_8885?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/394889047189?hash=item5bf138ac95:g:5xoAAOSwIthlDGnB&amdata=enc%3AAQAIAAAAwLI0OfD8gL%2BNiLIL1AC8Nf%2BIrXsmJO9i9jiXZxdCBFmP0aigwdlUkuW3WkyvbgrSZBIwQ6rug530zJPzs4hRL7qU5PkXjt4bGGuskqqAnN7g3Iijxi9CFfQ63LiQjPVD6oGXs%2Bm1HrdhcGv7Lu9HFViXTjiB3SW85cu0EB0dgqCxeDGnz5j5KW%2B0nSAMQpbtKRM1CveidncTcqOpbUf92xDOFRoaQdkYHL6hJDgXrb9YefNCf2%2B754c51T7DrMXYMg%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901932214?hash=item5bf1fd48b6:g:SRgAAOSwfAFlEsOd&amdata=enc%3AAQAIAAAAwBJk9Ll4Uf1dZnbIbu%2B7rpZc%2BVCmorczFUmnKBkZ7m3V%2FKwgErhc5Pd%2BDDRfJCztxqzWY4NM4MdTcUZx4mXcKV3PSFimsdolm9KprzXVvzHVZKVv94LkMVtiTyJpgHov%2B9PElamtIPrg6OrH2FIkHnqF8AFVvbupL3yb85VR1BT6nNd%2FgsYmfXxSzEioUDwEfMafjCHkVuQtorFFRN20x8VnQuBHFqzDu8IButh%2FoTpW%2BrDswXC4%2Fr22O2V4C86%2FVQ%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
hellogoodlife1,https://www.ebay.com/usr/hellogoodlife1?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/125940249728?hash=item1d529fb480:g:M~0AAOSwRA1kZqZr&amdata=enc%3AAQAIAAAAwNtThHd09Y53OEAnlMIgGRP%2BQoV7fy7OsYKsAs3d8l4NVklMHxyPyTciiV6BaYNdgIwpqLgTnl7Ag1Tx2ic7LiPigWQ8iHIw1o2QAYIJfclNZ%2Fn4Q%2FPFL3dVTVyL9v29Xan1nec0lZaRhB1%2BZUKOqC7ifdd2QtZazan%2BAZX4ohaDX2vA%2BlZ2fhZas28NIuK4lzXRwXubf131%2F%2BBlCBltpjd8zq%2B3w6y83VsPMFCHhk0nxwaDHbOJqYGdipayYcZJqg%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
boxdealsco,https://www.ebay.com/usr/boxdealsco?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/175836239753?hash=item28f0a81789:g:SwMAAOSwDC5kwfg8&amdata=enc%3AAQAIAAAAwNcMoKI9UqmB9dhqkBHQGd6ABbESfDXYG1H6Nq7SSd5ys%2F0mx6m96yPlHshOwc4Bz8PlSvbjb5xbDk7vxaU%2BlfJDB%2FE6x3TLY1Nm5XJNNs9gt7Yw9p4%2BY0Vzj%2By290gPsjG6EZ4KUrbMUtr0EmB4VG59qhxs5O%2F%2BzWh2vmFtH%2BBUhWYH1WWetZvyblzpymjhZlgjQnw3ysniopp1nImQk8O9Q%2BZreEKw6wZHUtGNGQSEo2ijmCggoGmBjHI07Z%2BpwQ%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
theused-itcompany,https://www.ebay.com/usr/theused-itcompany?_trksid=p4429486.m3561.l2559,Intelligent Waste Management Ltd,,,https://www.ebay.com/itm/175958785153?hash=item28f7f5fc81:g:AtsAAOSwGyhlJ9Dl&amdata=enc%3AAQAIAAAAwBTLVjt%2BdOeDuxjONFiR90HU8o4ZXVOtGAcj%2FFuqw1nToufflXyQ7X48asnZtJvmphWxCaZGRC7FmTSCscxV%2B3seGIpv%2BMpmSeAUZDVuZLpdZdKr8u4iTlAl%2FDq0Jn2Ui8deILVq3t9HT5x%2Fob%2BHP1y2yfT0fQxcqP5tOcb%2FKVI3d5aqeq6FLz%2Bzin1iaUIsWltK925GNuMHYF0g1NZpk2lspkeaM%2Bcd%2FItarLeTyMETjrINqwccbhC4QdFcxPQ1mA%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901928125?hash=item5bf1fd38bd:g:twoAAOSwNAFlEsK4&amdata=enc%3AAQAIAAAAwJp1xLP0h7K1VszqDwGh04eFZleQJjPmKisqIlLczQ8Pp4Hts4fnEae0wvr1dHZkcgHFHCKfS28UR9qafgQ7QgQIf53aOH7pjTrrKaRSIySb5quYvLxhDd2osjQgwgr3JRuoBrOcHkcjJNjUoktsXBa7vWRrdxz%2BAM%2Fj2y%2B4uOQs6sMItz4a%2BfhveeAaYouRJ4idfTDWZd5B6h54IVWcf6awdgmwGFPSxA0pOwWpNC0ayo7h0h62TB2XPBA61vfphw%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
new.techies,https://www.ebay.com/usr/new.techies?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/235198584398?epid=24054127271&hash=item36c2ed964e:g:YyIAAOSwn65lAK0c&amdata=enc%3AAQAIAAAAwJnDlOWLY9SpzzLMsa0ah1f32I%2FtYhf1Bf2k13TsY7KzKycsRV6UFJMHAiPl%2FZiOjk5RLS2kANYWTOYR%2BV0w7HGn3U41Kr4d3Xv06shDAYO%2FMd6ZhQYNCAeAdFRS6s61YkT50Zl947o4MLcCAsNy7NaKa2UF0JM7yD90L86MRN4YngKw%2FIGv1ZEjAIgEAQMhsaxPBgelviO68VEIHmCdpb8o%2Fl9REo661T%2BwyPMO8bSHtSYBjNbOYkoq7zZ7eZ8i%2FA%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/134765134603?hash=item1f60a0c30b:g:r6UAAOSweh5lJkSA&amdata=enc%3AAQAIAAAAwLVCTz27gXeGFNkISN20BXYnXfJbbYNSnb%2FKUTtlzl3%2Bo9HK5X2UCjNu8i6yrMAFTWFPiHasZ9PsPL9Lrj1nT4tS2goHuZuhTWO38WOg3tGbUy7ZHoNtovQkmlGHY9QJSgaHl62WVKGBKTGaiHIG5rEZ4yce0uMAc1StB16T52pU2kdslbGtQi%2FYAOqjcD5VDeQXoFVtxsjTpTHJqTzQ7QCBL8aXXlg5QxgKtZLYTOqkTYCG34NQW9d6166xfCM9gA%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901920470?hash=item5bf1fd1ad6:g:4jQAAOSw2LBlEsFH&amdata=enc%3AAQAIAAAA4M1OMQfcWs0G%2Bzc2zgNbu8ntedkTZO1XwZrUsK71gHaddbZ4LSTrQoGRTGRgxFq4kU71UasYepyWmFHqfRo%2BNh14jcN4K4bLk1hj%2Bkt4ZLbpxw0CEmLj3gW852UtFlo9dNgPGl%2FJzZbDN8MRjUgwtZ25qraTfWKlycV4EWOtBVBRxhs1AqbfDdd60DV99KxOdMhvZnwoXDzdVoUo9qd6FjGqxVZoR0tEVm0SntjItsQseb28jfod5y36vT8HUCeqr4zkjY155LObXL8b3sHlTPoi5S1hw5s4iEf%2BGxpTVZk8%7Ctkp%3ABk9SR8yJx7nkYg
thenetstore2016,https://www.ebay.com/usr/thenetstore2016?_trksid=p4429486.m3561.l2559,The Net Store Limited,, info@thenetstore.co.uk,https://www.ebay.com/itm/155571348696?hash=item2438c664d8:g:-FsAAOSw26Nkbikj&amdata=enc%3AAQAIAAAA4OXWj4qfJ8TOBXO6OykMk%2FMQcmHrysVafNeFV4cSSSHmJUilccizISJxnVa1hlJtLEYpVo7LXTB7HjwMMY2P5Y98KnUAyTmgYfpTeJ5g81L05GN%2BabsixeFI1dHDj1jTaZ8knLqEHt0De0fLm0LnWo1Xv10iiZOI3BD1rzJyvsGhSab0PD%2BoD9dPmarMTTLzkfLk1yuAVnSPnIOVVk8NtniMAOj6awddmww%2B4kAf0bA40H3XpG92TuvJBsMOPuUm6aGXTMLUZe3VoDM2QPf8YyqO658UjmMn9fbXA4iy6SV6%7Ctkp%3ABFBMzInHueRi
discountcomputerdepot,https://www.ebay.com/usr/discountcomputerdepot?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/254953548648?epid=28030217839&hash=item3b5c6a6b68:g:CYgAAOSwwhNlJ46e&amdata=enc%3AAQAIAAAA0Cvm1F9Fq8iryOtqUq9hgZbEYduI2%2Fm8nIBkUSr4DHqYGGhsiZEgIvfPyI3swd%2FtlCDphD0PfFVRljH6CNMmU5%2FnvL1HMTp%2B0g6w8G80Z%2BCutJ7YM5SaJdR5ngLGGDlQKnkDQ%2FD96rqEv0vNpgYpmC2qNZl6ipW6pVwz%2BH5tfSNVwf%2F5ep8jrg8y927GMoj2qGGIpkG%2FQCDIxYcCiTgqDGBM3z2NOjPrRVdcMB%2BlBAEEC8yWbSWJA%2BSODsrmcCFkQSZl9kFFuJWLx9dWXk8rnCM%3D%7Ctkp%3ABFBMzInHueRi
birmingham-av,https://www.ebay.com/usr/birmingham-av?_trksid=p4429486.m3561.l2559,BIRMINGHAM AV LTD,, birminghamav@gmail.com,https://www.ebay.com/itm/115829662212?hash=item1af7fc6204:g:7~MAAOSwh59khSAx&amdata=enc%3AAQAIAAAA4Mk9h%2Bl1ENEmnAsKCHuAj%2BS%2B1mobxu5N37tAnYCAvFWohRZUugETS8ftzdCVsxwvcX8e3VJ9ceJs9rg3GnI%2FkRC5YAEDMQtE%2F5xHOsX7zw5PcQNLJF2qeIm%2BDiQAn0WXTCPeDDYHQRBIAyDe6pr8DBzSye3VHgd6vBNXRK1le7oIwARXhULgGBsHeo7vzqh5U%2B64ETfU5e5z2FsHX%2FRoFvOiwnrEUD5J4wH2L2EK%2FIgarfPUI62NuL%2Fs%2FY9%2Bg9fZcoxGRlaFfS1cF7VFXfkBvB%2BOxlK01R23Jv1Te3dYYBMz%7Ctkp%3ABk9SR8yJx7nkYg
hpwebshop,https://www.ebay.com/usr/hpwebshop?_trksid=p4429486.m3561.l2559,Miklos Goschy electroport , 07534712306, gmikike@gmail.com,https://www.ebay.com/itm/125502710879?hash=item1d388b645f:g:Zq4AAOSwf8BgsTLn&amdata=enc%3AAQAIAAAAwEqgbrXMt5hqSsoyDWOfNWdb7HVD7MPukhdhj%2Bc58AWiPnEF19rif5m8WFQ3GE6esjKuYDqUdYCkRCjjCqbyGZIEFFi9klPLLGB8vqxhutvHY%2Flz502f0IINTvHJTcuPR3HzgatYG11BNFK%2FmZkauaiSE%2Ba93QpWM1J8%2Bvj0VO6k4aq9FtL2wx%2BZ3a5lerVQvwfpaLZ%2FkzxMQ%2FOdpHJjx110ZVeozAfAZjmKSUJ8mws%2F%2BJdcQB9btVs0qSyai3XXog%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
bneacttrader,https://www.ebay.com/usr/bneacttrader?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/204385825916?hash=item2f9658347c:g:kqEAAOSwSKZko2xP&amdata=enc%3AAQAIAAAAwGu2A%2FeSIWBfVFJKmTgrPr53ZGerH2tEXTNYa4OntH4FVRfv0q9d7SmUbCcYEEm5XuvrMFKBt4%2FLJkjgvbN9yqoSXEBqfo3p%2Bf2hO9tWZuyiuVQM9Zpvcyc0x5V9zqbjFMK68m4JaqgROWZ46jz%2FHnjo4o7sGs1lQ0e7PLs8BEQ%2Bk3dw94s%2BrBOSBLwTDMW42FOebLJIqgFUujzPTk8Dzn4sasO4XAuF5lYFc%2Byfououq01%2BgbiOUqoDSGICmOgINg%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
computerhive,https://www.ebay.com/usr/computerhive?_trksid=p4429486.m3561.l2559,Revive IT Recycling Limited, 01133508175, info@computersinleeds.co.uk,https://www.ebay.com/itm/134765152261?hash=item1f60a10805:g:DHkAAOSw9qplJ48k&amdata=enc%3AAQAIAAAAwGn%2BzoL%2B7fPT91q%2FCgH7DtLZnw%2BH0w19zsJkJhxu%2Bx5GI9zeNrENsALpcT4m0%2BnrLGeHILuaVTPqMjCE6UxL3zSlMvPmAeH9EXuNIz1yhGpLnhH3cNcWjKJnzn8GQnNp5BvLB4J6BgJVPqxjcRDDoDqf34zjaCpingkCJZ4TVdfkaOW1VV7Ddbi2TQTCOVklu3mPLaN%2FZ31tS%2BHOaNgBAaPtU3jSUefblqAHxG3mzul8ACDRzBy6ARSr05ELuTyiAg%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
pioneer-surplus,https://www.ebay.com/usr/pioneer-surplus?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/185984209626?hash=item2b4d85d2da:g:zBMAAOSw89lkrzWc&amdata=enc%3AAQAIAAAA4CS%2B6p0Rt%2BaibkCd8VfwHOYW%2FeYwVawORcuhPanqzBrQhLsKeb5OdnxTEMPysD64gNHZapXCKp55phRehDNqAKFN%2F7Y5%2Fek0n6WCnq%2BF1tUTXZyg%2FZqpMe4U1TflufKgI5JdTlm7y3pDNEDP%2BHWsxqktJ0%2BcorOPvBU%2Fl6mQW4UHr6uRm1dz7LQw6Hs5LNI%2FewMiLQGr2wQK2JWL68TetpBgknsmDeedC6vXokuLVW3cTPVOQw3kIns0CBjz7%2Bt4ZFAcwXWm5yZVE9c103HWQfoHyzhZmOsxZAwARlxazj5l%7Ctkp%3ABk9SR8yJx7nkYg
comm-2648,https://www.ebay.com/usr/comm-2648?_trksid=p4429486.m3561.l2559,ANTONY SCOTT GUPPY ,,,https://www.ebay.com/itm/394901909476?hash=item5bf1fcefe4:g:gLEAAOSwwMhlEr9l&amdata=enc%3AAQAIAAAAwJ8PvlKgMOuW41mmS%2B54O9ktMZJb00qiUe%2BpIBe%2FIFRBKbLPRGbqf2X%2F92sdWAANfx7n0z0pBHVLWASzLkriDfqSjYEKaK7Rt8SmK9q0SAXD39WBexUbjaEGjqestF%2FSUJQCM7r84JreDKn8kEjSVRA62tk0sEaU3RW2Om1OcTIyQzLT72VJh2wmQps79Mhc4%2BZs3MbgSG33jBKYp4z%2FtPIx%2F3VvF06dBLWSqLp50T4gzFoDkCzGdqglqQXf3FUPsQ%3D%3D%7Ctkp%3ABk9SR8yJx7nkYg
detaier1109,https://www.ebay.com/usr/detaier1109?_trksid=p4429486.m3561.l2559,DE 317958430,,,https://www.ebay.com/itm/305126329892?hash=item470af24e24:g:7V4AAOSwYVVkup4q&amdata=enc%3AAQAIAAAA4MqPbSybDvnwkFQyjTD8UREleyVV9GlZIC6%2Fv1hZrABYdLAysRkYcJomKiShA4n2N%2BDyWVyCJaO1H3TWFW%2Bjho8ikgORQpbDQgfvXeTQgkiD%2FEqg1JL4z0dcJl7uHNn1TSgQRGIKj0Yz3DzfN2kCs6vZypdTUG31HVGEwjech%2FOdlKc%2BBWEiGAtr3ULNmzq4hDKJWDxQCB52RM%2BrvvJrjPtCUHiHF%2FqGgpPtpZkS96qTKrL%2BaFA3Huf8m%2F2pnTORUB4wmg6rddw5JOU%2FV6LLfjdopyWGgIkM0qUi%2Fn2YKsBD%7Ctkp%3ABFBMzInHueRi
tech_leaf,https://www.ebay.com/usr/tech_leaf?_trksid=p4429486.m3561.l2559,,,,https://www.ebay.com/itm/305073734674?hash=item4707cfc412:g:JCAAAOSwPf5k6ubN&amdata=enc%3AAQAIAAAAwGyTJW6xOo5ls2tr9joBbPBWYmxqBuNSq6bcVbo%2Flmp5zXnmfC62NzVl4doN3EahiN4jMxzY7pyx%2BkOvYasFNZKQNljxaMSw8dbuMYcfEUld8wGdIGPfhB5PJpPKAirGD2YpM3VvN0lyCvQ4Ta42%2B%2FLfoWrH566u6dZARZl6LCqvCRzknrrdvdT2bEgCsz2aQ09%2FhREyaJJulvClOQbmA3emLS962ese6wFm4Xz%2BySB6c%2BLjUfQWtKsKRYlSFFWUpw%3D%3D%7Ctkp%3ABk9SR8iJx7nkYg
